manufacturer,model,month,wiki_slug,wiki_pageviews,wiki_sov,social_score
Toyota,Land Cruiser Prado 70-Series,2025-03,Toyota_Land_Cruiser_Prado,73569,0.017193,77.5
Toyota,Land Cruiser Prado 70-Series,2025-04,Toyota_Land_Cruiser_Prado,75553,0.019721,78.77
Toyota,Land Cruiser Prado 70-Series,2025-05,Toyota_Land_Cruiser_Prado,67166,0.018014,77.44
Toyota,Land Cruiser Prado 70-Series,2025-06,Toyota_Land_Cruiser_Prado,62260,0.017309,76.63
Toyota,Land Cruiser Prado 70-Series,2025-07,Toyota_Land_Cruiser_Prado,56711,0.018808,76.58
Toyota,Land Cruiser Prado 70-Series,2025-08,Toyota_Land_Cruiser_Prado,67033,0.0189,77.83
Toyota,Land Cruiser Prado 70-Series,2025-09,Toyota_Land_Cruiser_Prado,66375,0.020553,78.46
Toyota,Land Cruiser Prado 70-Series,2025-10,Toyota_Land_Cruiser_Prado,68375,0.020041,78.43
Toyota,Land Cruiser Prado 70-Series,2025-11,Toyota_Land_Cruiser_Prado,62275,0.019518,77.66
Toyota,Land Cruiser Prado 70-Series,2025-12,Toyota_Land_Cruiser_Prado,59061,0.018671,76.9
Toyota,Land Cruiser Prado 70-Series,2026-01,Toyota_Land_Cruiser_Prado,67453,0.0203,78.45
Toyota,Land Cruiser Prado 70-Series,2026-02,Toyota_Land_Cruiser_Prado,59933,0.019067,77.21
Toyota,Land Cruiser Prado 70-Series,2026-03,Toyota_Land_Cruiser_Prado,50736,0.017835,74.98
Toyota,Land Cruiser Prado 70-Series,2026-04,Toyota_Land_Cruiser_Prado,48357,0.018162,74.57
Toyota,Land Cruiser Prado 70-Series,2026-05,Toyota_Land_Cruiser_Prado,48666,0.017812,74.47
Toyota,Land Cruiser Prado 70-Series,2026-06,Toyota_Land_Cruiser_Prado,43728,0.018163,73.13
Toyota,Land Cruiser Prado 90-Series,2024-07,Toyota_Land_Cruiser_Prado,68803,0.021287,78.97
Toyota,Land Cruiser Prado 90-Series,2024-08,Toyota_Land_Cruiser_Prado,76451,0.022394,79.87
Toyota,Land Cruiser Prado 90-Series,2024-09,Toyota_Land_Cruiser_Prado,70042,0.02085,78.88
Toyota,Land Cruiser Prado 90-Series,2024-10,Toyota_Land_Cruiser_Prado,72730,0.020775,79.02
Toyota,Land Cruiser Prado 90-Series,2024-11,Toyota_Land_Cruiser_Prado,70524,0.021276,79.11
Toyota,Land Cruiser Prado 90-Series,2024-12,Toyota_Land_Cruiser_Prado,73463,0.021671,79.45
Toyota,Land Cruiser Prado 90-Series,2025-01,Toyota_Land_Cruiser_Prado,75902,0.021715,79.6
Toyota,Land Cruiser Prado 90-Series,2025-02,Toyota_Land_Cruiser_Prado,63640,0.021196,78.48
Toyota,Land Cruiser Prado 90-Series,2025-03,Toyota_Land_Cruiser_Prado,73569,0.017193,77.5
Toyota,Land Cruiser Prado 90-Series,2025-04,Toyota_Land_Cruiser_Prado,75553,0.019721,78.77
Toyota,Land Cruiser Prado 90-Series,2025-05,Toyota_Land_Cruiser_Prado,67166,0.018014,77.44
Toyota,Land Cruiser Prado 90-Series,2025-06,Toyota_Land_Cruiser_Prado,62260,0.017309,76.63
Toyota,Land Cruiser Prado 90-Series,2025-07,Toyota_Land_Cruiser_Prado,56711,0.018808,76.58
Toyota,Land Cruiser Prado 90-Series,2025-08,Toyota_Land_Cruiser_Prado,67033,0.0189,77.83
Toyota,Land Cruiser Prado 90-Series,2025-09,Toyota_Land_Cruiser_Prado,66375,0.020553,78.46
Toyota,Land Cruiser Prado 90-Series,2025-10,Toyota_Land_Cruiser_Prado,68375,0.020041,78.43
Toyota,Land Cruiser Prado 90-Series,2025-11,Toyota_Land_Cruiser_Prado,62275,0.019518,77.66
Toyota,Land Cruiser Prado 90-Series,2025-12,Toyota_Land_Cruiser_Prado,59061,0.018671,76.9
Toyota,Land Cruiser Prado 90-Series,2026-01,Toyota_Land_Cruiser_Prado,67453,0.0203,78.45
Toyota,Land Cruiser Prado 90-Series,2026-02,Toyota_Land_Cruiser_Prado,59933,0.019067,77.21
Toyota,Land Cruiser Prado 90-Series,2026-03,Toyota_Land_Cruiser_Prado,50736,0.017835,74.98
Toyota,Land Cruiser Prado 90-Series,2026-04,Toyota_Land_Cruiser_Prado,48357,0.018162,74.57
Toyota,Land Cruiser Prado 90-Series,2026-05,Toyota_Land_Cruiser_Prado,48666,0.017812,74.47
Toyota,Land Cruiser Prado 90-Series,2026-06,Toyota_Land_Cruiser_Prado,43728,0.018163,73.13
Toyota,LiteAce & TownAce,2024-07,Toyota_LiteAce,9596,0.002969,26.55
Toyota,LiteAce & TownAce,2024-08,Toyota_LiteAce,9373,0.002746,25.95
Toyota,LiteAce & TownAce,2024-09,Toyota_LiteAce,8766,0.002609,24.86
Toyota,LiteAce & TownAce,2024-10,Toyota_LiteAce,10091,0.002882,27.24
Toyota,LiteAce & TownAce,2024-11,Toyota_LiteAce,9523,0.002873,26.31
Toyota,LiteAce & TownAce,2024-12,Toyota_LiteAce,9089,0.002681,25.43
Toyota,LiteAce & TownAce,2025-01,Toyota_LiteAce,9486,0.002714,26.1
Toyota,LiteAce & TownAce,2025-02,Toyota_LiteAce,9567,0.003186,26.74
Toyota,LiteAce & TownAce,2025-03,Toyota_LiteAce,9772,0.002284,25.99
Toyota,LiteAce & TownAce,2025-04,Toyota_LiteAce,10906,0.002847,28.54
Toyota,LiteAce & TownAce,2025-05,Toyota_LiteAce,10175,0.002729,27.18
Toyota,LiteAce & TownAce,2025-06,Toyota_LiteAce,9016,0.002506,25.11
Toyota,LiteAce & TownAce,2025-07,Toyota_LiteAce,8492,0.002816,24.69
Toyota,LiteAce & TownAce,2025-08,Toyota_LiteAce,10353,0.002919,27.68
Toyota,LiteAce & TownAce,2025-09,Toyota_LiteAce,9760,0.003022,26.85
Toyota,LiteAce & TownAce,2025-10,Toyota_LiteAce,9375,0.002748,25.96
Toyota,LiteAce & TownAce,2025-11,Toyota_LiteAce,9454,0.002963,26.33
Toyota,LiteAce & TownAce,2025-12,Toyota_LiteAce,8783,0.002777,25.07
Toyota,LiteAce & TownAce,2026-01,Toyota_LiteAce,8838,0.00266,25.04
Toyota,LiteAce & TownAce,2026-02,Toyota_LiteAce,8424,0.00268,24.42
Toyota,LiteAce & TownAce,2026-03,Toyota_LiteAce,8328,0.002927,24.53
Toyota,LiteAce & TownAce,2026-04,Toyota_LiteAce,8503,0.003194,25.14
Toyota,LiteAce & TownAce,2026-05,Toyota_LiteAce,8744,0.0032,25.47
Toyota,LiteAce & TownAce,2026-06,Toyota_LiteAce,8309,0.003451,25.17
Toyota,Mega Cruiser,2024-07,Toyota_Mega_Cruiser,10856,0.003359,29.09
Toyota,Mega Cruiser,2024-08,Toyota_Mega_Cruiser,9141,0.002678,25.52
Toyota,Mega Cruiser,2024-09,Toyota_Mega_Cruiser,8199,0.002441,23.72
Toyota,Mega Cruiser,2024-10,Toyota_Mega_Cruiser,7567,0.002161,22.05
Toyota,Mega Cruiser,2024-11,Toyota_Mega_Cruiser,7980,0.002407,23.27
Toyota,Mega Cruiser,2024-12,Toyota_Mega_Cruiser,9722,0.002868,26.6
Toyota,Mega Cruiser,2025-01,Toyota_Mega_Cruiser,9600,0.002746,26.3
Toyota,Mega Cruiser,2025-02,Toyota_Mega_Cruiser,8093,0.002695,23.86
Toyota,Mega Cruiser,2025-03,Toyota_Mega_Cruiser,7920,0.001851,22.29
Toyota,Mega Cruiser,2025-04,Toyota_Mega_Cruiser,10249,0.002675,27.22
Toyota,Mega Cruiser,2025-05,Toyota_Mega_Cruiser,7472,0.002004,21.58
Toyota,Mega Cruiser,2025-06,Toyota_Mega_Cruiser,7719,0.002146,22.38
Toyota,Mega Cruiser,2025-07,Toyota_Mega_Cruiser,7052,0.002339,21.15
Toyota,Mega Cruiser,2025-08,Toyota_Mega_Cruiser,7082,0.001997,20.68
Toyota,Mega Cruiser,2025-09,Toyota_Mega_Cruiser,6824,0.002113,20.27
Toyota,Mega Cruiser,2025-10,Toyota_Mega_Cruiser,6932,0.002032,20.43
Toyota,Mega Cruiser,2025-11,Toyota_Mega_Cruiser,6484,0.002032,19.25
Toyota,Mega Cruiser,2025-12,Toyota_Mega_Cruiser,8390,0.002652,24.35
Toyota,Mega Cruiser,2026-01,Toyota_Mega_Cruiser,13198,0.003972,33.64
Toyota,Mega Cruiser,2026-02,Toyota_Mega_Cruiser,6177,0.001965,18.32
Toyota,Mega Cruiser,2026-03,Toyota_Mega_Cruiser,6337,0.002228,19.13
Toyota,Mega Cruiser,2026-04,Toyota_Mega_Cruiser,6278,0.002358,19.18
Toyota,Mega Cruiser,2026-05,Toyota_Mega_Cruiser,6063,0.002219,18.46
Toyota,Mega Cruiser,2026-06,Toyota_Mega_Cruiser,5521,0.002293,17.31
Toyota,Pickup (N30/N40 1978-1983),2024-07,Toyota_4Runner,46218,0.014299,71.88
Toyota,Pickup (N30/N40 1978-1983),2024-08,Toyota_4Runner,48508,0.014209,72.48
Toyota,Pickup (N30/N40 1978-1983),2024-09,Toyota_4Runner,46792,0.013929,71.86
Toyota,Pickup (N30/N40 1978-1983),2024-10,Toyota_4Runner,47393,0.013538,71.83
Toyota,Pickup (N30/N40 1978-1983),2024-11,Toyota_4Runner,44801,0.013516,71.07
Toyota,Pickup (N30/N40 1978-1983),2024-12,Toyota_4Runner,47655,0.014058,72.19
Toyota,Pickup (N30/N40 1978-1983),2025-01,Toyota_4Runner,53947,0.015434,74.32
Toyota,Pickup (N30/N40 1978-1983),2025-02,Toyota_4Runner,45796,0.015253,72.32
Toyota,Pickup (N30/N40 1978-1983),2025-03,Toyota_4Runner,78537,0.018354,78.31
Toyota,Pickup (N30/N40 1978-1983),2025-04,Toyota_4Runner,52350,0.013665,73.1
Toyota,Pickup (N30/N40 1978-1983),2025-05,Toyota_4Runner,54389,0.014587,73.89
Toyota,Pickup (N30/N40 1978-1983),2025-06,Toyota_4Runner,56277,0.015645,74.99
Toyota,Pickup (N30/N40 1978-1983),2025-07,Toyota_4Runner,49589,0.016446,74.02
Toyota,Pickup (N30/N40 1978-1983),2025-08,Toyota_4Runner,57402,0.016185,75.48
Toyota,Pickup (N30/N40 1978-1983),2025-09,Toyota_4Runner,52079,0.016126,74.45
Toyota,Pickup (N30/N40 1978-1983),2025-10,Toyota_4Runner,53236,0.015604,74.33
Toyota,Pickup (N30/N40 1978-1983),2025-11,Toyota_4Runner,50830,0.015931,74.09
Toyota,Pickup (N30/N40 1978-1983),2025-12,Toyota_4Runner,51752,0.016361,74.47
Toyota,Pickup (N30/N40 1978-1983),2026-01,Toyota_4Runner,57633,0.017345,76.08
Toyota,Pickup (N30/N40 1978-1983),2026-02,Toyota_4Runner,53830,0.017125,75.18
Toyota,Pickup (N30/N40 1978-1983),2026-03,Toyota_4Runner,48753,0.017138,74.15
Toyota,Pickup (N30/N40 1978-1983),2026-04,Toyota_4Runner,42875,0.016103,71.82
Toyota,Pickup (N30/N40 1978-1983),2026-05,Toyota_4Runner,39910,0.014607,69.74
Toyota,Pickup (N30/N40 1978-1983),2026-06,Toyota_4Runner,36428,0.015131,68.48
Toyota,Pickup (N50/N60/N70 1984-1988),2024-07,Toyota_Hilux,101673,0.031457,83.84
Toyota,Pickup (N50/N60/N70 1984-1988),2024-08,Toyota_Hilux,105596,0.030931,83.77
Toyota,Pickup (N50/N60/N70 1984-1988),2024-09,Toyota_Hilux,114629,0.034122,84.81
Toyota,Pickup (N50/N60/N70 1984-1988),2024-10,Toyota_Hilux,96884,0.027674,82.76
Toyota,Pickup (N50/N60/N70 1984-1988),2024-11,Toyota_Hilux,97142,0.029307,83.24
Toyota,Pickup (N50/N60/N70 1984-1988),2024-12,Toyota_Hilux,95897,0.028288,82.95
Toyota,Pickup (N50/N60/N70 1984-1988),2025-01,Toyota_Hilux,102444,0.029309,83.31
Toyota,Pickup (N50/N60/N70 1984-1988),2025-02,Toyota_Hilux,90250,0.030059,83.23
Toyota,Pickup (N50/N60/N70 1984-1988),2025-03,Toyota_Hilux,97914,0.022883,80.88
Toyota,Pickup (N50/N60/N70 1984-1988),2025-04,Toyota_Hilux,122960,0.032096,84.3
Toyota,Pickup (N50/N60/N70 1984-1988),2025-05,Toyota_Hilux,114417,0.030687,83.84
Toyota,Pickup (N50/N60/N70 1984-1988),2025-06,Toyota_Hilux,111997,0.031136,83.92
Toyota,Pickup (N50/N60/N70 1984-1988),2025-07,Toyota_Hilux,86231,0.028599,82.66
Toyota,Pickup (N50/N60/N70 1984-1988),2025-08,Toyota_Hilux,101914,0.028735,83.15
Toyota,Pickup (N50/N60/N70 1984-1988),2025-09,Toyota_Hilux,93909,0.029079,83.09
Toyota,Pickup (N50/N60/N70 1984-1988),2025-10,Toyota_Hilux,96944,0.028415,83.01
Toyota,Pickup (N50/N60/N70 1984-1988),2025-11,Toyota_Hilux,108708,0.034071,84.7
Toyota,Pickup (N50/N60/N70 1984-1988),2025-12,Toyota_Hilux,119861,0.037892,85.69
Toyota,Pickup (N50/N60/N70 1984-1988),2026-01,Toyota_Hilux,99196,0.029853,83.41
Toyota,Pickup (N50/N60/N70 1984-1988),2026-02,Toyota_Hilux,98701,0.0314,83.78
Toyota,Pickup (N50/N60/N70 1984-1988),2026-03,Toyota_Hilux,88091,0.030966,83.36
Toyota,Pickup (N50/N60/N70 1984-1988),2026-04,Toyota_Hilux,79190,0.029743,82.65
Toyota,Pickup (N50/N60/N70 1984-1988),2026-05,Toyota_Hilux,79688,0.029167,82.52
Toyota,Pickup (N50/N60/N70 1984-1988),2026-06,Toyota_Hilux,73322,0.030455,82.52
Toyota,Pickup (N80/90/100/110 1989-1997),2024-07,Toyota_4Runner,46218,0.014299,71.88
Toyota,Pickup (N80/90/100/110 1989-1997),2024-08,Toyota_4Runner,48508,0.014209,72.48
Toyota,Pickup (N80/90/100/110 1989-1997),2024-09,Toyota_4Runner,46792,0.013929,71.86
Toyota,Pickup (N80/90/100/110 1989-1997),2024-10,Toyota_4Runner,47393,0.013538,71.83
Toyota,Pickup (N80/90/100/110 1989-1997),2024-11,Toyota_4Runner,44801,0.013516,71.07
Toyota,Pickup (N80/90/100/110 1989-1997),2024-12,Toyota_4Runner,47655,0.014058,72.19
Toyota,Pickup (N80/90/100/110 1989-1997),2025-01,Toyota_4Runner,53947,0.015434,74.32
Toyota,Pickup (N80/90/100/110 1989-1997),2025-02,Toyota_4Runner,45796,0.015253,72.32
Toyota,Pickup (N80/90/100/110 1989-1997),2025-03,Toyota_4Runner,78537,0.018354,78.31
Toyota,Pickup (N80/90/100/110 1989-1997),2025-04,Toyota_4Runner,52350,0.013665,73.1
Toyota,Pickup (N80/90/100/110 1989-1997),2025-05,Toyota_4Runner,54389,0.014587,73.89
Toyota,Pickup (N80/90/100/110 1989-1997),2025-06,Toyota_4Runner,56277,0.015645,74.99
Toyota,Pickup (N80/90/100/110 1989-1997),2025-07,Toyota_4Runner,49589,0.016446,74.02
Toyota,Pickup (N80/90/100/110 1989-1997),2025-08,Toyota_4Runner,57402,0.016185,75.48
Toyota,Pickup (N80/90/100/110 1989-1997),2025-09,Toyota_4Runner,52079,0.016126,74.45
Toyota,Pickup (N80/90/100/110 1989-1997),2025-10,Toyota_4Runner,53236,0.015604,74.33
Toyota,Pickup (N80/90/100/110 1989-1997),2025-11,Toyota_4Runner,50830,0.015931,74.09
Toyota,Pickup (N80/90/100/110 1989-1997),2025-12,Toyota_4Runner,51752,0.016361,74.47
Toyota,Pickup (N80/90/100/110 1989-1997),2026-01,Toyota_4Runner,57633,0.017345,76.08
Toyota,Pickup (N80/90/100/110 1989-1997),2026-02,Toyota_4Runner,53830,0.017125,75.18
Toyota,Pickup (N80/90/100/110 1989-1997),2026-03,Toyota_4Runner,48753,0.017138,74.15
Toyota,Pickup (N80/90/100/110 1989-1997),2026-04,Toyota_4Runner,42875,0.016103,71.82
Toyota,Pickup (N80/90/100/110 1989-1997),2026-05,Toyota_4Runner,39910,0.014607,69.74
Toyota,Pickup (N80/90/100/110 1989-1997),2026-06,Toyota_4Runner,36428,0.015131,68.48
Toyota,Previa & Estima,2024-07,Toyota_Previa,16780,0.005192,40.8
Toyota,Previa & Estima,2024-08,Toyota_Previa,19518,0.005717,45.46
Toyota,Previa & Estima,2024-09,Toyota_Previa,17260,0.005138,41.42
Toyota,Previa & Estima,2024-10,Toyota_Previa,19252,0.005499,44.69
Toyota,Previa & Estima,2024-11,Toyota_Previa,15906,0.004799,38.99
Toyota,Previa & Estima,2024-12,Toyota_Previa,20339,0.006,47.06
Toyota,Previa & Estima,2025-01,Toyota_Previa,19052,0.005451,44.43
Toyota,Previa & Estima,2025-02,Toyota_Previa,17151,0.005712,42.45
Toyota,Previa & Estima,2025-03,Toyota_Previa,19753,0.004616,43.76
Toyota,Previa & Estima,2025-04,Toyota_Previa,21764,0.005681,47.85
Toyota,Previa & Estima,2025-05,Toyota_Previa,18912,0.005072,43.55
Toyota,Previa & Estima,2025-06,Toyota_Previa,17225,0.004789,40.84
Toyota,Previa & Estima,2025-07,Toyota_Previa,16630,0.005515,41.14
Toyota,Previa & Estima,2025-08,Toyota_Previa,17871,0.005039,42.06
Toyota,Previa & Estima,2025-09,Toyota_Previa,17238,0.005338,41.78
Toyota,Previa & Estima,2025-10,Toyota_Previa,17442,0.005112,41.57
Toyota,Previa & Estima,2025-11,Toyota_Previa,16688,0.00523,40.79
Toyota,Previa & Estima,2025-12,Toyota_Previa,16022,0.005065,39.54
Toyota,Previa & Estima,2026-01,Toyota_Previa,15936,0.004796,39.01
Toyota,Previa & Estima,2026-02,Toyota_Previa,14800,0.004708,36.97
Toyota,Previa & Estima,2026-03,Toyota_Previa,15025,0.005282,38.32
Toyota,Previa & Estima,2026-04,Toyota_Previa,13821,0.005191,36.28
Toyota,Previa & Estima,2026-05,Toyota_Previa,15347,0.005617,39.52
Toyota,Previa & Estima,2026-06,Toyota_Previa,14608,0.006068,39.32
Toyota,RAV4,2024-07,Toyota_RAV4,74966,0.023194,80.05
Toyota,RAV4,2024-08,Toyota_RAV4,78583,0.023018,80.2
Toyota,RAV4,2024-09,Toyota_RAV4,73366,0.021839,79.51
Toyota,RAV4,2024-10,Toyota_RAV4,83352,0.023809,80.62
Toyota,RAV4,2024-11,Toyota_RAV4,81329,0.024536,80.78
Toyota,RAV4,2024-12,Toyota_RAV4,85207,0.025135,81.11
Toyota,RAV4,2025-01,Toyota_RAV4,92116,0.026354,81.7
Toyota,RAV4,2025-02,Toyota_RAV4,85563,0.028498,82.61
Toyota,RAV4,2025-03,Toyota_RAV4,121202,0.028325,83.32
Toyota,RAV4,2025-04,Toyota_RAV4,102480,0.02675,82.02
Toyota,RAV4,2025-05,Toyota_RAV4,114836,0.030799,83.89
Toyota,RAV4,2025-06,Toyota_RAV4,94730,0.026335,81.77
Toyota,RAV4,2025-07,Toyota_RAV4,93036,0.030855,83.51
Toyota,RAV4,2025-08,Toyota_RAV4,92411,0.026055,81.62
Toyota,RAV4,2025-09,Toyota_RAV4,83989,0.026007,81.3
Toyota,RAV4,2025-10,Toyota_RAV4,87276,0.025581,81.32
Toyota,RAV4,2025-11,Toyota_RAV4,79642,0.024961,80.8
Toyota,RAV4,2025-12,Toyota_RAV4,80789,0.02554,81.02
Toyota,RAV4,2026-01,Toyota_RAV4,89283,0.02687,81.73
Toyota,RAV4,2026-02,Toyota_RAV4,86871,0.027637,82.31
Toyota,RAV4,2026-03,Toyota_RAV4,80001,0.028122,82.24
Toyota,RAV4,2026-04,Toyota_RAV4,80691,0.030307,82.86
Toyota,RAV4,2026-05,Toyota_RAV4,75369,0.027586,81.64
Toyota,RAV4,2026-06,Toyota_RAV4,76320,0.0317,83.0
Toyota,RV,2024-07,Toyota_concept_vehicles_(1980–1989),830,0.000257,1.8
Toyota,RV,2024-08,Toyota_concept_vehicles_(1980–1989),785,0.00023,1.62
Toyota,RV,2024-09,Toyota_concept_vehicles_(1980–1989),729,0.000217,1.44
Toyota,RV,2024-10,Toyota_concept_vehicles_(1980–1989),708,0.000202,1.36
Toyota,RV,2024-11,Toyota_concept_vehicles_(1980–1989),659,0.000199,1.19
Toyota,RV,2024-12,Toyota_concept_vehicles_(1980–1989),797,0.000235,1.67
Toyota,RV,2025-01,Toyota_concept_vehicles_(1980–1989),758,0.000217,1.52
Toyota,RV,2025-02,Toyota_concept_vehicles_(1980–1989),693,0.000231,1.36
Toyota,RV,2025-03,Toyota_concept_vehicles_(1980–1989),722,0.000169,1.37
Toyota,RV,2025-04,Toyota_concept_vehicles_(1980–1989),957,0.00025,2.14
Toyota,RV,2025-05,Toyota_concept_vehicles_(1980–1989),796,0.000213,1.64
Toyota,RV,2025-06,Toyota_concept_vehicles_(1980–1989),814,0.000226,1.71
Toyota,RV,2025-07,Toyota_concept_vehicles_(1980–1989),689,0.000229,1.34
Toyota,RV,2025-08,Toyota_concept_vehicles_(1980–1989),758,0.000214,1.52
Toyota,RV,2025-09,Toyota_concept_vehicles_(1980–1989),901,0.000279,2.02
Toyota,RV,2025-10,Toyota_concept_vehicles_(1980–1989),644,0.000189,1.13
Toyota,RV,2025-11,Toyota_concept_vehicles_(1980–1989),830,0.00026,1.81
Toyota,RV,2025-12,Toyota_concept_vehicles_(1980–1989),708,0.000224,1.39
Toyota,RV,2026-01,Toyota_concept_vehicles_(1980–1989),650,0.000196,1.15
Toyota,RV,2026-02,Toyota_concept_vehicles_(1980–1989),512,0.000163,0.67
Toyota,RV,2026-03,Toyota_concept_vehicles_(1980–1989),525,0.000185,0.73
Toyota,RV,2026-04,Toyota_concept_vehicles_(1980–1989),637,0.000239,1.17
Toyota,RV,2026-05,Toyota_concept_vehicles_(1980–1989),542,0.000198,0.8
Toyota,RV,2026-06,Toyota_concept_vehicles_(1980–1989),674,0.00028,1.35
Toyota,SIENNA,2024-07,Toyota_Sienna,27028,0.008362,57.25
Toyota,SIENNA,2024-08,Toyota_Sienna,28727,0.008415,58.54
Toyota,SIENNA,2024-09,Toyota_Sienna,26245,0.007813,55.71
Toyota,SIENNA,2024-10,Toyota_Sienna,29202,0.008341,58.94
Toyota,SIENNA,2024-11,Toyota_Sienna,25884,0.007809,55.39
Toyota,SIENNA,2024-12,Toyota_Sienna,26465,0.007807,55.86
Toyota,SIENNA,2025-01,Toyota_Sienna,28963,0.008286,58.57
Toyota,SIENNA,2025-02,Toyota_Sienna,26740,0.008906,57.82
Toyota,SIENNA,2025-03,Toyota_Sienna,54250,0.012678,72.89
Toyota,SIENNA,2025-04,Toyota_Sienna,44726,0.011675,69.99
Toyota,SIENNA,2025-05,Toyota_Sienna,41932,0.011246,68.59
Toyota,SIENNA,2025-06,Toyota_Sienna,32891,0.009144,62.93
Toyota,SIENNA,2025-07,Toyota_Sienna,30043,0.009964,61.38
Toyota,SIENNA,2025-08,Toyota_Sienna,31745,0.008951,61.97
Toyota,SIENNA,2025-09,Toyota_Sienna,28665,0.008876,59.18
Toyota,SIENNA,2025-10,Toyota_Sienna,29013,0.008504,59.03
Toyota,SIENNA,2025-11,Toyota_Sienna,26712,0.008372,57.0
Toyota,SIENNA,2025-12,Toyota_Sienna,28651,0.009058,59.38
Toyota,SIENNA,2026-01,Toyota_Sienna,27730,0.008345,57.65
Toyota,SIENNA,2026-02,Toyota_Sienna,28536,0.009078,59.27
Toyota,SIENNA,2026-03,Toyota_Sienna,25844,0.009085,57.36
Toyota,SIENNA,2026-04,Toyota_Sienna,24190,0.009086,55.8
Toyota,SIENNA,2026-05,Toyota_Sienna,28704,0.010506,60.66
Toyota,SIENNA,2026-06,Toyota_Sienna,23393,0.009717,55.8
Toyota,SIENNA 4,2024-07,Toyota_Sienna,27028,0.008362,57.25
Toyota,SIENNA 4,2024-08,Toyota_Sienna,28727,0.008415,58.54
Toyota,SIENNA 4,2024-09,Toyota_Sienna,26245,0.007813,55.71
Toyota,SIENNA 4,2024-10,Toyota_Sienna,29202,0.008341,58.94
Toyota,SIENNA 4,2024-11,Toyota_Sienna,25884,0.007809,55.39
Toyota,SIENNA 4,2024-12,Toyota_Sienna,26465,0.007807,55.86
Toyota,SIENNA 4,2025-01,Toyota_Sienna,28963,0.008286,58.57
Toyota,SIENNA 4,2025-02,Toyota_Sienna,26740,0.008906,57.82
Toyota,SIENNA 4,2025-03,Toyota_Sienna,54250,0.012678,72.89
Toyota,SIENNA 4,2025-04,Toyota_Sienna,44726,0.011675,69.99
Toyota,SIENNA 4,2025-05,Toyota_Sienna,41932,0.011246,68.59
Toyota,SIENNA 4,2025-06,Toyota_Sienna,32891,0.009144,62.93
Toyota,SIENNA 4,2025-07,Toyota_Sienna,30043,0.009964,61.38
Toyota,SIENNA 4,2025-08,Toyota_Sienna,31745,0.008951,61.97
Toyota,SIENNA 4,2025-09,Toyota_Sienna,28665,0.008876,59.18
Toyota,SIENNA 4,2025-10,Toyota_Sienna,29013,0.008504,59.03
Toyota,SIENNA 4,2025-11,Toyota_Sienna,26712,0.008372,57.0
Toyota,SIENNA 4,2025-12,Toyota_Sienna,28651,0.009058,59.38
Toyota,SIENNA 4,2026-01,Toyota_Sienna,27730,0.008345,57.65
Toyota,SIENNA 4,2026-02,Toyota_Sienna,28536,0.009078,59.27
Toyota,SIENNA 4,2026-03,Toyota_Sienna,25844,0.009085,57.36
Toyota,SIENNA 4,2026-04,Toyota_Sienna,24190,0.009086,55.8
Toyota,SIENNA 4,2026-05,Toyota_Sienna,28704,0.010506,60.66
Toyota,SIENNA 4,2026-06,Toyota_Sienna,23393,0.009717,55.8
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2024-07,Ralph_Braun,837,0.000259,1.82
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2024-08,Ralph_Braun,577,0.000169,0.91
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2024-09,Ralph_Braun,616,0.000183,1.03
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2024-10,Ralph_Braun,852,0.000243,1.84
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2024-11,Ralph_Braun,663,0.0002,1.21
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2024-12,Ralph_Braun,505,0.000149,0.65
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-01,Ralph_Braun,528,0.000151,0.71
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-02,Ralph_Braun,574,0.000191,0.92
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-03,Ralph_Braun,516,0.000121,0.65
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-04,Ralph_Braun,476,0.000124,0.55
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-05,Ralph_Braun,513,0.000138,0.66
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-06,Ralph_Braun,505,0.00014,0.64
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-07,Ralph_Braun,429,0.000142,0.47
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-08,Ralph_Braun,399,0.000112,0.41
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-09,Ralph_Braun,417,0.000129,0.44
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-10,Ralph_Braun,714,0.000209,1.39
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-11,Ralph_Braun,465,0.000146,0.55
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2025-12,Ralph_Braun,442,0.00014,0.5
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2026-01,Ralph_Braun,384,0.000116,0.38
Toyota,SIENNA BRAUN ABILITY WHEEL CHAIR,2026-02,Ralph_Braun,486,0.000155,0.6
